observation,data_marking,statistical_unit_eng,measure_type_eng,obs_type_value,unit_multiplier,unit_of_measure_eng,geographic_area,time_dim_item_id,time_type,statistical_population_id,Costs,SIC,Measure,Growth Period,SA / NSA
1.3,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Other Costs per Hour,ILCH_P Education,Annual,Percent,Seasonally adjusted
1.7,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_P Education,Annual,Percent,Seasonally adjusted
0.4,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
0.6,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Wage Costs per Hour,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
-1.5,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Other Costs per Hour,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
0.4,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
-4,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
-5.6,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Wage Costs per Hour,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
7.7,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Other Costs per Hour,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
-3.6,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
5.3,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
4.7,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Wage Costs per Hour,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
9.5,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Other Costs per Hour,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
6,,People,index,,1,Indices,UK,2013 Q4,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
5.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
2.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
34.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
6.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
-11.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
-11.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
-7.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
-3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
0.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
4.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
-17,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
1.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing",Annual,Percent,Seasonally adjusted
4.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing",Annual,Percent,Seasonally adjusted
-15.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing",Annual,Percent,Seasonally adjusted
2.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing",Annual,Percent,Seasonally adjusted
5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,Annual,Percent,Seasonally adjusted
6.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,Annual,Percent,Seasonally adjusted
-0.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,Annual,Percent,Seasonally adjusted
0.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,Annual,Percent,Seasonally adjusted
2.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_C4 Manufacturing - Basic Metals and Metal Products,Annual,Percent,Seasonally adjusted
3.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_C4 Manufacturing - Basic Metals and Metal Products,Annual,Percent,Seasonally adjusted
-7.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_C4 Manufacturing - Basic Metals and Metal Products,Annual,Percent,Seasonally adjusted
3.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_C4 Manufacturing - Basic Metals and Metal Products,Annual,Percent,Seasonally adjusted
5.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_C5 Manufacturing - Engineering and Allied Industries,Annual,Percent,Seasonally adjusted
5.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_C5 Manufacturing - Engineering and Allied Industries,Annual,Percent,Seasonally adjusted
4.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_C5 Manufacturing - Engineering and Allied Industries,Annual,Percent,Seasonally adjusted
4.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_C5 Manufacturing - Engineering and Allied Industries,Annual,Percent,Seasonally adjusted
-0.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_C6 Other Manufacturing,Annual,Percent,Seasonally adjusted
0.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_C6 Other Manufacturing,Annual,Percent,Seasonally adjusted
-5.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_C6 Other Manufacturing,Annual,Percent,Seasonally adjusted
-0.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_C6 Other Manufacturing,Annual,Percent,Seasonally adjusted
-0.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,"ILCH_D&E Electricity, Gas and Water Supply",Annual,Percent,Seasonally adjusted
0.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,"ILCH_D&E Electricity, Gas and Water Supply",Annual,Percent,Seasonally adjusted
-3.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,"ILCH_D&E Electricity, Gas and Water Supply",Annual,Percent,Seasonally adjusted
-0.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_D&E Electricity, Gas and Water Supply",Annual,Percent,Seasonally adjusted
2.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_F Construction,Annual,Percent,Seasonally adjusted
3.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_F Construction,Annual,Percent,Seasonally adjusted
-1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_F Construction,Annual,Percent,Seasonally adjusted
1.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_F Construction,Annual,Percent,Seasonally adjusted
3.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_G46 Wholesale Trade,Annual,Percent,Seasonally adjusted
3.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_G46 Wholesale Trade,Annual,Percent,Seasonally adjusted
3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_G46 Wholesale Trade,Annual,Percent,Seasonally adjusted
3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_G46 Wholesale Trade,Annual,Percent,Seasonally adjusted
3.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_G45&G47 Retail Trade and Repairs,Annual,Percent,Seasonally adjusted
3.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_G45&G47 Retail Trade and Repairs,Annual,Percent,Seasonally adjusted
1.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_G45&G47 Retail Trade and Repairs,Annual,Percent,Seasonally adjusted
3.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_G45&G47 Retail Trade and Repairs,Annual,Percent,Seasonally adjusted
9.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_H Transport and Storage,Annual,Percent,Seasonally adjusted
9.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_H Transport and Storage,Annual,Percent,Seasonally adjusted
9.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_H Transport and Storage,Annual,Percent,Seasonally adjusted
2.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_H Transport and Storage,Annual,Percent,Seasonally adjusted
3.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_I Accommodation and Food Service Activities,Annual,Percent,Seasonally adjusted
3.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_I Accommodation and Food Service Activities,Annual,Percent,Seasonally adjusted
0.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_I Accommodation and Food Service Activities,Annual,Percent,Seasonally adjusted
3.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_I Accommodation and Food Service Activities,Annual,Percent,Seasonally adjusted
-3.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_J Information and Communication,Annual,Percent,Seasonally adjusted
-4.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_J Information and Communication,Annual,Percent,Seasonally adjusted
2.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_J Information and Communication,Annual,Percent,Seasonally adjusted
-2.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_J Information and Communication,Annual,Percent,Seasonally adjusted
2.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_K Financial & Insurance Activities,Annual,Percent,Seasonally adjusted
2.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_K Financial & Insurance Activities,Annual,Percent,Seasonally adjusted
2.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_K Financial & Insurance Activities,Annual,Percent,Seasonally adjusted
0.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_K Financial & Insurance Activities,Annual,Percent,Seasonally adjusted
-1.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_L Real Estate Activities,Annual,Percent,Seasonally adjusted
-1.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_L Real Estate Activities,Annual,Percent,Seasonally adjusted
-0.7,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_L Real Estate Activities,Annual,Percent,Seasonally adjusted
-1.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_L Real Estate Activities,Annual,Percent,Seasonally adjusted
0.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,"ILCH_M Professional, Scientific & Technical Activities",Annual,Percent,Seasonally adjusted
0.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,"ILCH_M Professional, Scientific & Technical Activities",Annual,Percent,Seasonally adjusted
-1.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,"ILCH_M Professional, Scientific & Technical Activities",Annual,Percent,Seasonally adjusted
0.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_M Professional, Scientific & Technical Activities",Annual,Percent,Seasonally adjusted
5.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_N Administrative and Support Service Activities,Annual,Percent,Seasonally adjusted
5.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_N Administrative and Support Service Activities,Annual,Percent,Seasonally adjusted
3.4,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_N Administrative and Support Service Activities,Annual,Percent,Seasonally adjusted
5.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_N Administrative and Support Service Activities,Annual,Percent,Seasonally adjusted
1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_O Public Administration,Annual,Percent,Seasonally adjusted
1.2,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_O Public Administration,Annual,Percent,Seasonally adjusted
0.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_O Public Administration,Annual,Percent,Seasonally adjusted
0.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_O Public Administration,Annual,Percent,Seasonally adjusted
-2.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_P Education,Annual,Percent,Seasonally adjusted
-2.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_P Education,Annual,Percent,Seasonally adjusted
-2.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_P Education,Annual,Percent,Seasonally adjusted
-3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_P Education,Annual,Percent,Seasonally adjusted
0.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
1.6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
-1.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
0.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_Q Health and Social Work,Annual,Percent,Seasonally adjusted
-5.8,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
-6,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
-4.9,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
-5.3,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_R Arts, Entertainment and Recreation",Annual,Percent,Seasonally adjusted
13.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
12.5,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Wage Costs per Hour,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
16.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Other Costs per Hour,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
6.1,,People,index,,1,Indices,UK,2014 Q1,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_S Other Service Activities,Annual,Percent,Seasonally adjusted
-8,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Labour Costs per Hour,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
-7.1,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Wage Costs per Hour,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
-13.4,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Other Costs per Hour,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
-7.9,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_A Agriculture, Forestry and Fishing",Annual,Percent,Seasonally adjusted
3.5,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Labour Costs per Hour,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
4,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Wage Costs per Hour,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
1.7,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Other Costs per Hour,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
4.2,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,ILCH_B Mining and Quarrying,Annual,Percent,Seasonally adjusted
-1.1,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Labour Costs per Hour,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
-0.8,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Wage Costs per Hour,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
-2.9,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Other Costs per Hour,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
-2,,People,index,,1,Indices,UK,2014 Q2,Quarter,Earnings,Labour Costs per Hour Excluding Bonuses and Arrears,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",Annual,Percent,Seasonally adjusted
